Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN
2013-04-24,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-25,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-26,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-29,NC,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-04-30,C,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-02,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-03,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-06,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-07,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-08,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-09,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-10,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-13,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-14,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-15,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-16,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-20,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-21,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-22,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-23,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-24,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-27,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-28,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-29,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3
2013-05-30,NC,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-05-31,C,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-03,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-04,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-05,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-06,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-07,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-10,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-11,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-13,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-14,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-17,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-18,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-19,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-20,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-21,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-24,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-25,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-26,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3
2013-06-27,NC,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-06-28,C,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-06-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-02,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-03,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-04,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-05,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-08,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-09,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-10,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-11,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-12,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-15,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-16,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-17,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-18,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-19,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-22,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-23,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-24,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-25,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-26,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-29,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3
2013-07-30,NC,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-07-31,C,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-01,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-02,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-05,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-06,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-07,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-08,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-09,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-12,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-13,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-14,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-15,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-16,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-19,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-20,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-21,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-22,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-23,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-08-26,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-27,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-28,T,Q,HSIQ3,MHIQ3,1308,HHIQ3,H3,T3,HSI<STRIKE>H3,HSI<STRIKE>T3
2013-08-29,NC,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-08-30,C,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-08-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-02,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-03,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-04,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-05,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-06,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-09,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-10,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-11,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-12,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-13,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-16,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-17,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-18,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-19,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-23,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-24,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-25,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-26,T,U,HSIU3,MHIU3,1309,HHIU3,I3,U3,HSI<STRIKE>I3,HSI<STRIKE>U3
2013-09-27,NC,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-09-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-09-30,C,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-02,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-03,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-04,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-07,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-08,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-09,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-10,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-11,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-15,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-16,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-17,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-18,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-21,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-22,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-23,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-24,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-25,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-10-28,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-29,T,V,HSIV3,MHIV3,1310,HHIV3,J3,V3,HSI<STRIKE>J3,HSI<STRIKE>V3
2013-10-30,NC,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-10-31,C,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-01,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-04,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-05,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-06,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-07,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-08,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-11,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-12,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-13,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-14,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-15,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-18,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-19,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-20,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-21,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-22,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-11-25,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-26,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-27,T,X,HSIX3,MHIX3,1311,HHIX3,K3,W3,HSI<STRIKE>K3,HSI<STRIKE>W3
2013-11-28,NC,Z,HSIZ3,MHIZ3,1312,HHIZ3,L3,X3,HSI<STRIKE>L3,HSI<STRIKE>X3
2013-11-29,C,Z,HSIZ3,MHIZ3,1312,HHIZ3,L3,X3,HSI<STRIKE>L3,HSI<STRIKE>X3
2013-11-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-02,T,Z,HSIZ3,MHIZ3,1312,HHIZ3,L3,X3,HSI<STRIKE>L3,HSI<STRIKE>X3
2013-12-03,T,Z,HSIZ3,MHIZ3,1312,HHIZ3,L3,X3,HSI<STRIKE>L3,HSI<STRIKE>X3
2013-12-04,T,Z,HSIZ3,MHIZ3,1312,HHIZ3,L3,X3,HSI<STRIKE>L3,HSI<STRIKE>X3
